ID,Conference,Year,Authors,Item Title,Item DOI,URL,MSR,SA,Included?,Ivano's notes,Mohamed?s answer
292,2011 Ninth Working IEEE/IFIP Conference on [::Software::] [::Architecture::],2011,H. Koziolek,The SPOSAD Architectural Style for Multi-tenant Software Applications,10.1109/WICSA.2011.50,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5959766,No,Yes,No,,
293,2011 Ninth Working IEEE/IFIP Conference on [::Software::] [::Architecture::],2011,F. Faniyi; R. Bahsoon,Engineering Proprioception in SLA Management for Cloud Architectures,10.1109/WICSA.2011.52,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5959768,No,Yes,No,,
294,2011 Ninth Working IEEE/IFIP Conference on [::Software::] [::Architecture::],2011,E. Woods,Industrial Architectural Assessment Using TARA,10.1109/WICSA.2011.17,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5959699,No,Yes,No,,
295,2011 Ninth Working IEEE/IFIP Conference on [::Software::] [::Architecture::],2011,D. Bonetta; C. Pautasso,An Architectural Style for Liquid Web Services,10.1109/WICSA.2011.38,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5959776,No,Yes,No,,
296,2011 Ninth Working IEEE/IFIP Conference on [::Software::] [::Architecture::],2011,U. v. Heesch; P. Avgeriou,Mature Architecting - A Survey about the Reasoning Process of Professional Architects,10.1109/WICSA.2011.42,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5959780,No,Yes,No,,
297,2011 Ninth Working IEEE/IFIP Conference on [::Software::] [::Architecture::],2011,A. Tsakiris; J. Kristinsson; R. McGee,Evaluation of the Use of Quality Attribute Scenarios in a Plug-In Hybrid Electric Vehicle Controls System - Industrial Case Study,10.1109/WICSA.2011.18,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5959720,No,Yes,No,,
298,2011 Ninth Working IEEE/IFIP Conference on [::Software::] [::Architecture::],2011,N. Pappu; S. Sukumar; F. Sheikh,A Supportability Framework,10.1109/WICSA.2011.26,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5959684,No,Yes,No,,
299,2011 Ninth Working IEEE/IFIP Conference on [::Software::] [::Architecture::],2011,E. Borde; J. Carlson; J. Feljan; L. Lednicki; T. L??v?¶que; J. Maras; A. Petricic; S. Sentilles,PRIDE - An Environment for Component-Based Development of Distributed Real-Time Embedded Systems,10.1109/WICSA.2011.56,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5959794,No,Yes,No,,
300,2011 Ninth Working IEEE/IFIP Conference on [::Software::] [::Architecture::],2011,E. Bouwers; J. P. Correia; A. v. Deursen; J. Visser,Quantifying the Analyzability of Software Architectures,10.1109/WICSA.2011.20,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5959722,Yes,Yes,Yes,,
301,2011 Ninth Working IEEE/IFIP Conference on [::Software::] [::Architecture::],2011,J. Gonzalez-Sanchez; M. E. Chavez-Echeagaray; R. Atkinson; W. Burleson,ABE: An Agent-Based Software Architecture for a Multimodal Emotion Recognition Framework,10.1109/WICSA.2011.32,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5959690,No,Yes,No,,
302,2011 Ninth Working IEEE/IFIP Conference on [::Software::] [::Architecture::],2011,N. Brown; R. L. Nord; I. Ozkaya; M. Pais,Analysis and Management of Architectural Dependencies in Iterative Release Planning,10.1109/WICSA.2011.22,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5959724,Yes,Yes,Yes,,
303,2011 Ninth Working IEEE/IFIP Conference on [::Software::] [::Architecture::],2011,M. Galster; P. Avgeriou,Handling Variability in Software Architecture: Problems and Implications,10.1109/WICSA.2011.30,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5959688,No,Yes,No,,
304,2011 Ninth Working IEEE/IFIP Conference on [::Software::] [::Architecture::],2011,D. Weyns; B. Michalik; A. Helleboogh; N. Boucke,An Architectural Approach to Support Online Updates of Software Product Lines,10.1109/WICSA.2011.34,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5959692,No,Yes,No,,
305,2011 Ninth Working IEEE/IFIP Conference on [::Software::] [::Architecture::],2011,S. B. Tajali; V. D. Radonjic; J. Corriveau,Challenges of Variability in Model-Driven and Transformational Approaches: A Systematic Survey,10.1109/WICSA.2011.46,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5959730,No,Yes,No,,
306,2011 Ninth Working IEEE/IFIP Conference on [::Software::] [::Architecture::],2011,S. Kamath,Capabilities and Features: Linking Business and Application Architectures,10.1109/WICSA.2011.12,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5959694,No,Yes,No,,
307,2011 Ninth Working IEEE/IFIP Conference on [::Software::] [::Architecture::],2011,B. Tekinerdogan; K. ??zturk; A. Dogru,Modeling and Reasoning about Design Alternatives of Software as a Service Architectures,10.1109/WICSA.2011.49,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5959765,No,Yes,No,,
308,2011 Ninth Working IEEE/IFIP Conference on [::Software::] [::Architecture::],2011,K. Coelho; T. Batista,From Requirements to Architecture for Software Product Lines,10.1109/WICSA.2011.60,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5959728,No,Yes,No,,
309,2011 Ninth Working IEEE/IFIP Conference on [::Software::] [::Architecture::],2011,R. C. d. Boer; H. v. Vliet,Experiences with Semantic Wikis for Architectural Knowledge Management,10.1109/WICSA.2011.14,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5959696,No,Yes,No,,
310,2011 Ninth Working IEEE/IFIP Conference on [::Software::] [::Architecture::],2011,B. Sodhi; T. V. Prabhakar,Assessing Suitability of Cloud Oriented Platforms for Application Development,10.1109/WICSA.2011.51,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5959767,No,Yes,No,,
311,2011 Ninth Working IEEE/IFIP Conference on [::Software::] [::Architecture::],2011,G. Buchgeher; R. Weinreich,Automatic Tracing of Decisions to Architecture and Implementation,10.1109/WICSA.2011.16,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5959698,Yes,Yes,Yes,,
312,2011 Ninth Working IEEE/IFIP Conference on [::Software::] [::Architecture::],2011,S. Allier; S. Sadou; H. Sahraoui; R. Fleurquin,From Object-Oriented Applications to Component-Oriented Applications via Component-Oriented Architecture,10.1109/WICSA.2011.35,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5959773,No,Yes,No,,
313,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,S. Angelov; P. Grefen; D. Greefhorst,A classification of software reference architectures: Analyzing their success and effectiveness,10.1109/WICSA.2009.5290800,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290800,No,Yes,No,,
314,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,D. Garlan; J. M. Barnes; B. Schmerl; O. Celiku,Evolution styles: Foundations and tool support for software architecture evolution,10.1109/WICSA.2009.5290799,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290799,No,Yes,No,,
315,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,E. Bonta; M. Bernardo,PADL2Java: A Java code generator for process algebraic architectural descriptions,10.1109/WICSA.2009.5290802,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290802,No,Yes,No,,
316,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,A. Bucchiarone; P. Pelliccione; C. Vattani; O. Runge,Self-Repairing systems modeling and verification using AGG,10.1109/WICSA.2009.5290804,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290804,No,Yes,No,,
317,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,R. Spalazzese; P. Inverardi; V. Issarny,Towards a formalization of mediating connectors for on the fly interoperability,10.1109/WICSA.2009.5290664,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290664,No,Yes,No,,
318,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,D. Perovich; P. O. Rossel; M. C. Bastarrica,Feature model to product architectures: Applying MDE to Software Product Lines,10.1109/WICSA.2009.5290806,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290806,No,Yes,No,,
319,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,E. Navarro; C. E. Cuesta; D. E. Perry,Weaving a network of architectural knowledge,10.1109/WICSA.2009.5290810,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290810,No,Yes,No,,
320,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,M. Ingstrup; K. M. Hansen,Modeling architectural change: Architectural scripting and its applications to reconfiguration,10.1109/WICSA.2009.5290670,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290670,No,Yes,No,,
321,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,J. Perez; J. Diaz; C. Costa-Soria; J. Garbajosa,Plastic Partial Components: A solution to support variability in architectural components,10.1109/WICSA.2009.5290808,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290808,No,Yes,No,,
322,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,E. Y. Nakagawa; E. F. Barbosa; J. C. Maldonado,Exploring ontologies to support the establishment of reference architectures: An example on software testing,10.1109/WICSA.2009.5290812,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290812,No,Yes,No,,
323,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,C. A. Hoyland; K. M. Adams,RQ-Tech method for user-involved software development,10.1109/WICSA.2009.5290814,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290814,No,Yes,No,,
324,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,R. S. Sangwan; C. J. Neill,Characterizing essential and incidental complexity in software architectures,10.1109/WICSA.2009.5290816,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290816,No,Yes,No,,
325,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,V. Nallur; R. Bahsoon; Xin Yao,Self-optimizing architecture for ensuring Quality Attributes in the cloud,10.1109/WICSA.2009.5290820,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290820,No,Yes,No,,
326,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,T. B. Callo Arias; P. America; P. Avgeriou,Defining execution viewpoints for a large and complex software-intensive system,10.1109/WICSA.2009.5290784,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290784,No,Yes,No,,
327,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,A. Razavizadeh; H. Verjus; S. Cimpan; S. Ducasse,Multiple viewpoints architecture extraction,10.1109/WICSA.2009.5290676,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290676,No,Yes,No,,
328,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,B. Biel; V. Gruhn,Towards a Method for Analyzing Architectural Support Levels of Usability,10.1109/WICSA.2009.5290818,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290818,No,Yes,No,,
329,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,Qing Gu; P. Lago,On service-oriented architectural concerns and viewpoints,10.1109/WICSA.2009.5290822,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290822,No,Yes,No,,
330,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,E. Kuhn; R. Mordinyi; L. Keszthelyi; C. Schreiber; S. Bessler; S. Tomic,Introducing Aspect-oriented Space Containers for efficient publish/subscribe scenarios in Intelligent Transportation Systems,10.1109/WICSA.2009.5290786,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290786,No,Yes,No,,
331,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,K. Henttonen; M. Matinlassi,Open source based tools for sharing and reuse of software architectural knowledge,10.1109/WICSA.2009.5290790,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290790,No,Yes,No,,
332,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,T. Keuler; C. Webel,Interaction-sensitive synthesis of architectural tactics in connector designs,10.1109/WICSA.2009.5290682,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290682,No,Yes,No,,
333,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,P. Konemann,Integrating decision management with UML modeling concepts and tools,10.1109/WICSA.2009.5290824,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290824,No,Yes,No,,
334,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,N. A. Aboud; G. Arevalo; J. Falleri; M. Huchard; C. Tibermacine; C. Urtado; S. Vauttier,Automated architectural component classification using concept lattices,10.1109/WICSA.2009.5290788,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290788,Yes,Yes,Yes,,
335,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,R. Farenhorst; J. F. Hoorn; P. Lago; H. van Vliet,The lonesome architect,10.1109/WICSA.2009.5290792,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290792,No,Yes,No,,
336,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,R. Capilla,Embedded design rationale in software architecture,10.1109/WICSA.2009.5290826,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290826,No,Yes,No,,
337,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,M. A. Babar,An exploratory study of architectural practices and challenges in using agile software development approaches,10.1109/WICSA.2009.5290794,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290794,No,Yes,No,,
338,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,J. Axelsson,Evolutionary architecting of embedded automotive product lines: An industrial case study,10.1109/WICSA.2009.5290796,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290796,No,Yes,No,,
339,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,T. Aschauer; G. Dauenhauer; W. Pree,Towards a generic architecture for multi-level modeling,10.1109/WICSA.2009.5290798,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290798,No,Yes,No,,
340,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,J. A. Diaz-Pace; J. P. Carlino; M. Blech; A. Soria; M. R. Campo,Assisting the synchronization of UCM-based architectural documentation with implementation,10.1109/WICSA.2009.5290801,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290801,No,Yes,No,,
341,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,A. de Roo; H. Sozer; M. Aksit,An architectural style for optimizing system qualities in adaptive embedded systems using Multi-Objective Optimization,10.1109/WICSA.2009.5290661,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290661,No,Yes,No,,
342,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,R. N. Taylor; N. Medvidovic; P. Oreizy,Architectural styles for runtime software adaptation,10.1109/WICSA.2009.5290803,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290803,No,Yes,No,,
343,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,D. Weyns,A pattern language for multi-agent systems,10.1109/WICSA.2009.5290805,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290805,No,Yes,No,,
344,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,G. Kotonya; J. Lee; D. Robinson,A consumer-centred approach for service-oriented product line development,10.1109/WICSA.2009.5290807,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290807,No,Yes,No,,
345,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,M. Pinto; L. Fuentes; J. A. Valenzuela; P. F. Pires; F. C. Delicato; E. Marinho,On the need of architectural patterns in AOSD for software evolution,10.1109/WICSA.2009.5290811,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290811,No,Yes,No,,
346,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,C. Raibulet; L. Masciadri,Evaluation of dynamic adaptivity through metrics: an achievable target?,10.1109/WICSA.2009.5290667,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290667,No,Yes,No,,
347,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,P. H. S. Brito; C. M. F. Rubira; R. de Lemos,Verifying architectural variabilities in software fault tolerance techniques,10.1109/WICSA.2009.5290809,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290809,No,Yes,No,,
348,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,A. Tang; H. van Vliet,Modeling constraints improves software architecture design reasoning,10.1109/WICSA.2009.5290813,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290813,No,Yes,No,,
349,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,E. Woods; N. Rozanski,The system context architectural viewpoint,10.1109/WICSA.2009.5290673,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290673,No,Yes,No,,
350,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,E. Figueiredo; I. Galvao; S. S. Khan; A. Garcia; C. Sant'Anna; A. Pimentel; A. L. Medeiros; L. Fernandes; T. Batista; R. Ribeiro; P. van den Broek; M. Aksit; S. Zschaler; A. Moreira,Detecting architecture instabilities with concern traces: An exploratory study,10.1109/WICSA.2009.5290815,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290815,No,Yes,No,,
351,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,K. Sethi; Y. Cai; S. Wong; A. Garcia; C. Sant'Anna,From retrospect to prospect: Assessing modularity and stability from software architecture,10.1109/WICSA.2009.5290817,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290817,No,Yes,No,,
352,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,C. A. Mattmann; J. Garcia; I. Krka; D. Popescu; N. Medvidovic,The anatomy and physiology of the grid revisited,10.1109/WICSA.2009.5290821,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290821,No,Yes,No,,
353,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,L. Bass,Generate and test as a software architecture design approach,10.1109/WICSA.2009.5290785,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290785,No,Yes,No,,
354,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,X. Xu; L. Zhu; M. Staples; Y. Liu,An architecting method for distributed process-intensive systems,10.1109/WICSA.2009.5290819,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290819,No,Yes,No,,
355,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,M. Shahin; P. Liang; M. R. Khayyambashi,Architectural design decision: Existing models and tools,10.1109/WICSA.2009.5290823,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290823,No,Yes,No,,
356,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,S. Wieczorek; A. Roth; A. Stefanescu; V. Kozyura; A. Charfi; F. M. Kraft; I. Schieferdecker,Viewpoints for modeling choreographies in service-oriented architectures,10.1109/WICSA.2009.5290787,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290787,No,Yes,No,,
357,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,R. C. de Boer; P. Lago; A. Telea; H. van Vliet,Ontology-driven visualization of architectural design decisions,10.1109/WICSA.2009.5290791,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290791,No,Yes,No,,
358,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,R. L. Nord; P. C. Clements; D. Emery; R. Hilliard,Reviewing architecture documents using question sets,10.1109/WICSA.2009.5290679,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290679,No,Yes,No,,
359,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,M. C. Carignano; S. Gonnet; H. Leone,A model to represent architectural design rationale,10.1109/WICSA.2009.5290825,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290825,No,Yes,No,,
360,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,D. Emery; R. Hilliard,Every architecture description needs a framework: Expressing architecture frameworks using ISO/IEC 42010,10.1109/WICSA.2009.5290789,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290789,No,Yes,No,,
361,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,P. Brebner; L. O'Brien; J. Gray,Performance modeling evolving Enterprise Service Oriented Architectures,10.1109/WICSA.2009.5290793,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290793,No,Yes,No,,
362,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,J. Savolainen; V. Myllarniemi,Layered architecture revisited É?? Comparison of research and practice,10.1109/WICSA.2009.5290685,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290685,No,Yes,No,,
363,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,U. Eklund; C. M. Olsson,A case study of the Architecture Business Cycle for an in-vehicle software architecture,10.1109/WICSA.2009.5290795,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290795,No,Yes,No,,
364,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,I. B. Rodriguez; K. Drira; C. Chassot; M. Jmaiel,A model-based multi-level architectural reconfiguration applied to adaptability management in context-aware cooperative communication support systems,10.1109/WICSA.2009.5290829,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290829,No,Yes,No,,
365,2009 Joint Working IEEE/IFIP Conference on [::Software::] [::Architecture::] & European Conference on [::Software::] [::Architecture::],2009,Yan Liu; Xin Liang; Lingzhi Xu; M. Staples; Liming Zhu,Using architecture integration patterns to compose enterprise mashups,10.1109/WICSA.2009.5290797,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5290797,No,Yes,No,,
366,Seventh Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA 2008),2008,P. Eeles,Understanding Architectural Assets,10.1109/WICSA.2008.39,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4459167,No,Yes,No,,
367,Seventh Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA 2008),2008,S. Chardigny; A. Seriai; M. Oussalah; D. Tamzalit,Extraction of Component-Based Architecture from Object-Oriented Systems,10.1109/WICSA.2008.44,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4459171,No,Yes,No,,
368,Seventh Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA 2008),2008,I. Alloui; S. Cimpan; H. Verjus,Towards Software Architecture Physiology: Identifying Vital Components,10.1109/WICSA.2008.33,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4459173,No,Yes,No,,
369,Seventh Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA 2008),2008,D. Emery; R. Hilliard,Updating IEEE 1471: Architecture Frameworks and Other Topics,10.1109/WICSA.2008.32,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4459175,No,Yes,No,,
370,Seventh Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA 2008),2008,I. Gorton,Software Architecture Challenges for Data Intensive Computing,10.1109/WICSA.2008.50,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4459138,No,Yes,No,,
371,Seventh Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA 2008),2008,S. Malek,Effective Realization of Software Architectural Styles with Aspects,10.1109/WICSA.2008.43,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4459177,No,Yes,No,,
372,Seventh Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA 2008),2008,Z. Chang; X. Mao; Z. Qi,Towards a Formal Model for Reconfigurable Software Architectures by Bigraphs,10.1109/WICSA.2008.17,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4459181,No,Yes,No,,
373,Seventh Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA 2008),2008,J. Andersson; M. Ericsson; W. Lowe,Automatic Rule Derivation for Adaptive Architectures,10.1109/WICSA.2008.42,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4459179,No,Yes,No,,
374,Seventh Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA 2008),2008,P. Ojala,Developing Value Assessment for SW Architecture,10.1109/WICSA.2008.7,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4459162,No,Yes,No,,
375,Seventh Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA 2008),2008,M. Lindgren; C. Norstrom; A. Wall; R. Land,Importance of Software Architecture during Release Planning,10.1109/WICSA.2008.10,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4459164,No,Yes,No,,
376,Seventh Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA 2008),2008,S. Cimpan; V. Couturier,Can Styles Improve Architectural Pattern Reuse ?,10.1109/WICSA.2008.38,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4459166,No,Yes,No,,
